EBELN,INVOICE_DATE,INVOICE_WEEK,INVOICE_MONTH,INVOICE_QUARTER,VENDOR_CODE,VENDOR_NAME,VENDOR_COUNTRY,MATERIAL_CODE,MATERIAL_TYPE,PUR_ORG,PUR_ORG_NAME,PUR_GRP,PUR_GRP_NAME,LOCAL_CURRENCY,INVOICE_COUNT,TOTAL_SPEND
4500001955,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000010,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,5120.0
4500000354,2024-08-26,2024w35,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000019,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2160.0
4500002055,2024-09-25,2024w39,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000059,FERT,P001,,US3,US East-Electronic,USD,6,0.0
4500000361,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000061,FERT,P001,,US3,US East-Electronic,USD,4,450800.0
4500002002,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000064,FERT,P001,US East Pur org,US3,US East-Electronic,USD,4,7680.0
4500000015,2024-02-01,2024w5,Feb-2024,2024-1,US02,,,C0000077,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,12000.0
4500002045,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000066,FERT,P001,US East Pur org,US3,US East-Electronic,USD,6,51840.0
4500001934,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000234,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,4320.0
4500002013,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000234,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,4320.0
4500000115,2024-07-05,2024w27,Jul-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000230,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,1600.0
4500000328,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000146,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,13680.0
4500000117,2024-07-07,2024w27,Jul-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000237,FERT,P001,,US1,US East-Packaged G,USD,4,2000.0
4500001959,2024-09-21,2024w38,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000241,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,12000.0
4500001239,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500000297,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000146,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,13680.0
4500001935,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000010,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,2,1280.0
4500000320,2024-08-29,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000044,FERT,P001,,US2,US East-Perishable,USD,4,0.0
4500002042,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000146,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,27360.0
4500001651,2024-02-10,2024w6,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000100,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2080.0
4500000255,2024-08-23,2024w34,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000236,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,4320.0
4500002034,2024-09-21,2024w38,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000239,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2720.0
4500001978,2024-09-21,2024w38,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000239,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2720.0
4500000380,2024-08-26,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000240,FERT,P001,,US2,US East-Perishable,USD,4,2880.0
4500000348,2024-08-29,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000243,FERT,P001,,US2,US East-Perishable,USD,4,5040.0
4500000358,2024-08-26,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000243,FERT,P001,,US2,US East-Perishable,USD,4,5040.0
4500002015,2024-09-20,2024w38,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000247,FERT,P001,,US2,US East-Perishable,USD,4,8640.0
4500000028,2024-03-19,2024w12,Mar-2024,2024-1,CV000001,CYMBAL Third party vendor,US,C0000069,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,6000.0
4500000073,2024-05-13,2024w20,May-2024,2024-2,CV000001,CYMBAL Third party vendor,US,C0000016,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,2000.0
4500000075,2024-05-13,2024w20,May-2024,2024-2,CV000001,CYMBAL Third party vendor,US,C0000034,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,2000.0
4500000113,2024-07-05,2024w27,Jul-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000226,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,600.0
4500000224,2024-08-16,2024w33,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000066,FERT,P001,US East Pur org,US3,US East-Electronic,USD,4,24192.0
4500001258,2023-11-20,2023w47,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,,US4,US West-Packaged G,USD,4,0.0
4500001298,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500001501,2023-12-26,2023w52,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500001368,2023-12-24,2023w51,Dec-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500001648,2024-02-10,2024w6,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500001148,2023-10-12,2023w41,Oct-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500001669,2024-02-10,2024w6,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001437,2023-12-24,2023w51,Dec-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000232,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,960.0
4500001432,2023-12-24,2023w51,Dec-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001732,2024-02-10,2024w6,Feb-2024,2024-1,CV000010,Vendor 3 for US 2 Electronics,US,C0000137,HALB,P002,US West Pur org,US6,US West-Electronic,USD,4,720.0
4500001114,2023-10-14,2023w41,Oct-2023,2023-4,CV000010,Vendor 3 for US 2 Electronics,US,C0000145,HALB,P002,,US6,US West-Electronic,USD,4,0.0
4500000424,2024-08-30,2024w35,Aug-2024,2024-3,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000010,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2720.0
4500001228,2023-11-20,2023w47,Nov-2023,2023-4,CV000008,Vendor 1 for US 2-Packaged Goods,US,C0000003,FERT,P002,US West Pur org,US4,US West-Packaged G,USD,4,2640.0
4500002029,2024-09-26,2024w39,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000101,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,1400.0
4500001983,2024-09-21,2024w38,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000093,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,2640.0
4500001964,2024-09-21,2024w38,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000096,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,720.0
4500000302,2024-08-26,2024w35,Aug-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000098,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,1120.0
4500000246,2024-08-23,2024w34,Aug-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000100,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,2000.0
4500000374,2024-08-26,2024w35,Aug-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000100,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,2000.0
4500002039,2024-09-26,2024w39,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000101,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,1400.0
4500000368,2024-08-26,2024w35,Aug-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000227,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,260.0
4500000253,2024-08-23,2024w34,Aug-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000228,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,1120.0
4500000367,2024-08-26,2024w35,Aug-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000228,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,1120.0
4500000335,2024-08-26,2024w35,Aug-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000231,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,300.0
4500002019,2024-09-24,2024w39,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000101,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,1400.0
4500000252,2024-08-23,2024w34,Aug-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000227,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,260.0
4500002080,2024-09-26,2024w39,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000232,HIBE,P001,,P01,US East Buyer,USD,2,0.0
4500002030,2024-09-20,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000136,HALB,P001,,US3,US East-Electronic,USD,4,42560.0
4500000248,2024-08-23,2024w34,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000140,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,4200.0
4500000372,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000140,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,4200.0
4500000278,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000140,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,4200.0
4500000249,2024-08-23,2024w34,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000142,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,14560.0
4500000308,2024-08-29,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000142,HALB,P001,,US3,US East-Electronic,USD,4,0.0
4500001948,2024-09-24,2024w39,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000144,HALB,P001,,US3,US East-Electronic,USD,4,0.0
4500000823,2024-09-06,2024w36,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000145,HALB,P001,US East Pur org,US3,US East-Electronic,USD,2,11840.0
4500001949,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000146,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,27360.0
4500000306,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000147,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,6800.0
4500000110,2024-07-05,2024w27,Jul-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000033,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,400.0
4500002043,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000003,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,6,3240.0
4500000334,2024-08-26,2024w35,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000009,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,1280.0
4500001995,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000010,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,5120.0
4500001936,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000016,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2400.0
4500001916,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000016,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2400.0
4500000236,2024-08-23,2024w34,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000019,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2160.0
4500001957,2024-09-24,2024w39,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000034,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2880.0
4500001942,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000064,FERT,P001,US East Pur org,US3,US East-Electronic,USD,4,7680.0
4500001956,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000016,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2400.0
4500000364,2024-08-26,2024w35,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000019,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2160.0
4500002024,2024-09-21,2024w38,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000239,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2720.0
4500000240,2024-08-23,2024w34,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000240,FERT,P001,,US2,US East-Perishable,USD,4,2880.0
4500000030,2024-04-12,2024w15,Apr-2024,2024-2,CV000001,CYMBAL Third party vendor,US,C0000016,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,2000.0
4500000090,2024-05-17,2024w20,May-2024,2024-2,CV000001,CYMBAL Third party vendor,US,C0000044,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,2000.0
4500001688,2024-02-14,2024w7,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,,US4,US West-Packaged G,USD,4,0.0
4500001853,2024-03-16,2024w11,Mar-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500001259,2023-11-18,2023w46,Nov-2023,2023-4,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001589,2024-01-11,2024w2,Jan-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500000989,2023-09-06,2023w36,Sep-2023,2023-3,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000094,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,2160.0
4500001246,2023-11-18,2023w46,Nov-2023,2023-4,CV000036,US 2 Vendor for Operating supplies,US,C0000229,HIBE,P002,US West Pur org,P02,US West Buyer,USD,4,460.0
4500000283,2024-08-26,2024w35,Aug-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000093,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,2080.0
4500000282,2024-08-26,2024w35,Aug-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000095,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,920.0
4500002006,2024-09-24,2024w39,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000101,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,1400.0
4500001966,2024-09-21,2024w38,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000101,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,4,1400.0
4500002010,2024-09-21,2024w38,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000227,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,580.0
4500001991,2024-09-21,2024w38,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000229,HIBE,P001,US East Pur org,P01,US East Buyer,USD,2,180.0
4500001952,2024-09-21,2024w38,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000231,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,540.0
4500001950,2024-09-21,2024w38,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000227,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,580.0
4500000310,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000135,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,16800.0
4500002031,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000144,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,3120.0
4500000330,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000061,FERT,P001,,US3,US East-Electronic,USD,4,450800.0
4500000289,2024-08-26,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000044,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,6480.0
4500001741,2024-02-14,2024w7,Feb-2024,2024-1,CV000023,Vendor 1 for US 2 -Raw material PG,US,C0000092,ROH,P002,US West Pur org,US4,US West-Packaged G,USD,4,1840.0
4500000373,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000135,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,16800.0
4500001987,2024-09-20,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000136,HALB,P001,,US3,US East-Electronic,USD,4,42560.0
4500002064,2024-09-27,2024w39,Sep-2024,2024-3,CV000020,Vendor 1 for US 1 -Raw material PG,US,C0000101,ROH,P001,US East Pur org,US1,US East-Packaged G,USD,8,2880.0
4500001931,2024-09-21,2024w38,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000229,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,640.0
4500001972,2024-09-21,2024w38,Sep-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000231,HIBE,P001,US East Pur org,P01,US East Buyer,USD,6,810.0
4500000254,2024-08-23,2024w34,Aug-2024,2024-3,CV000035,US 1 Vendor for Operating supplies,US,C0000231,HIBE,P001,US East Pur org,P01,US East Buyer,USD,4,300.0
4500000104,2024-07-05,2024w27,Jul-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000138,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,7400.0
4500000247,2024-08-23,2024w34,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000135,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,16800.0
4500002040,2024-09-20,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000136,HALB,P001,,US3,US East-Electronic,USD,4,42560.0
4500001927,2024-09-24,2024w39,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000136,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,42560.0
4500000817,2024-09-06,2024w36,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000140,HALB,P001,US East Pur org,US3,US East-Electronic,USD,6,9240.0
4500000299,2024-08-29,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000140,HALB,P001,,US3,US East-Electronic,USD,4,0.0
4500001967,2024-09-20,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000140,HALB,P001,,US3,US East-Electronic,USD,4,10920.0
4500000340,2024-08-29,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000142,HALB,P001,,US3,US East-Electronic,USD,4,0.0
4500002021,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000144,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,3120.0
4500002022,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000146,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,27360.0
4500001929,2024-09-21,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000146,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,27360.0
4500000327,2024-08-29,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000147,HALB,P001,US East Pur org,US3,US East-Electronic,USD,4,6800.0
4500002058,2024-09-26,2024w39,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000148,HALB,P001,,US3,US East-Electronic,USD,4,0.0
4500000111,2024-07-05,2024w27,Jul-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000045,FERT,P001,,US2,US East-Perishable,USD,4,1600.0
4500000092,2024-06-15,2024w24,Jun-2024,2024-2,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000001,FERT,P001,US East Pur org,P01,US East Buyer,USD,4,720.0
4500001993,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000006,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,3000.0
4500001913,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000006,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,3000.0
4500001953,2024-09-21,2024w38,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000006,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,3000.0
4500000292,2024-08-26,2024w35,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000009,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,1280.0
4500001996,2024-09-25,2024w39,Sep-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000016,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2400.0
4500000322,2024-08-26,2024w35,Aug-2024,2024-3,CV000005,Vendor 1 for US 1 -Packaged Goods,US,C0000019,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,2160.0
4500000199,2024-07-25,2024w30,Jul-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000033,FERT,P001,US East Pur org,US1,US East-Packaged G,USD,4,80.0
4500001997,2024-09-21,2024w38,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000034,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2880.0
4500002054,2024-09-25,2024w39,Sep-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000034,FERT,P001,US East Pur org,US2,US East-Perishable,USD,6,3000.0
4500000237,2024-08-23,2024w34,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000034,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2000.0
4500000321,2024-08-26,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000034,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2000.0
4500000332,2024-08-26,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000034,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,2000.0
4500000331,2024-08-29,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000044,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,6480.0
4500000362,2024-08-26,2024w35,Aug-2024,2024-3,CV000006,Vendor 2 for US 1 -Perishables,US,C0000044,FERT,P001,US East Pur org,US2,US East-Perishable,USD,4,6480.0
4500001961,2024-09-20,2024w38,Sep-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000061,FERT,P001,,US3,US East-Electronic,USD,4,529200.0
4500000239,2024-08-23,2024w34,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000061,FERT,P001,,US3,US East-Electronic,USD,4,450800.0
4500000319,2024-08-26,2024w35,Aug-2024,2024-3,CV000007,Vendor 3 for US 1 Electronics,US,C0000061,FERT,P001,,US3,US East-Electronic,USD,4,450800.0
